student_id,date,week,day_of_week,sleep_hours,bedtime_hour,lms_logins,study_hours,social_score,dining_visits,assignment_delta
STU0004,2024-09-11,2,2,7.67,23.13,1,3.45,4.54,3,0.17
STU0004,2024-09-12,2,3,8.05,23.47,3,2.67,7.62,1,1.95
STU0004,2024-09-13,2,4,7.01,22.11,1,4.03,6.53,2,2.84
STU0004,2024-09-14,2,5,8.9,23.36,1,3.0,5.57,2,2.63
STU0004,2024-09-15,2,6,8.61,22.53,0,1.62,7.32,2,4.05
STU0004,2024-09-16,3,0,7.0,22.75,5,4.1,8.72,2,0.06
STU0004,2024-09-17,3,1,6.5,22.22,4,4.99,9.42,3,3.54
STU0004,2024-09-18,3,2,6.95,22.42,5,4.22,7.33,2,2.28
STU0004,2024-09-19,3,3,8.07,23.65,4,4.65,7.82,2,2.93
STU0004,2024-09-20,3,4,6.46,23.53,2,4.09,6.19,2,1.75
STU0004,2024-09-21,3,5,7.24,23.71,0,3.38,7.2,2,0.36
STU0004,2024-09-22,3,6,7.85,23.27,2,4.18,6.23,2,-1.45
STU0004,2024-09-23,4,0,6.58,22.52,2,2.22,7.7,2,2.37
STU0004,2024-09-24,4,1,7.71,23.13,4,3.73,5.78,3,0.92
STU0004,2024-09-25,4,2,6.74,22.91,3,3.38,7.61,2,0.45
STU0004,2024-09-26,4,3,7.01,23.54,4,5.88,8.62,3,-0.28
STU0004,2024-09-27,4,4,7.76,22.97,3,3.97,8.33,2,0.48
STU0004,2024-09-28,4,5,8.65,23.18,1,2.2,6.94,2,0.24
STU0004,2024-09-29,4,6,9.37,22.59,0,2.87,7.9,1,1.71
STU0004,2024-09-30,5,0,7.55,22.88,5,4.64,8.25,1,1.68
STU0004,2024-10-01,5,1,7.12,22.5,4,3.26,7.99,1,4.38
STU0004,2024-10-02,5,2,6.76,23.11,5,3.23,8.22,1,3.98
STU0004,2024-10-03,5,3,7.31,22.7,3,4.61,6.5,1,1.47
STU0004,2024-10-04,5,4,6.59,23.91,3,4.63,7.45,1,1.79
STU0004,2024-10-05,5,5,8.67,23.41,2,3.52,8.3,1,0.18
STU0004,2024-10-06,5,6,7.83,23.6,2,0.33,7.19,2,1.38
STU0004,2024-10-07,6,0,8.07,23.21,5,3.58,8.32,3,3.77
STU0004,2024-10-08,6,1,6.64,22.87,3,4.29,8.02,1,1.9
STU0004,2024-10-09,6,2,6.09,23.72,3,3.86,6.83,3,-2.46
STU0004,2024-10-10,6,3,7.29,22.95,3,5.53,6.14,3,2.33
STU0004,2024-10-11,6,4,8.06,22.67,3,4.9,7.71,1,0.99
STU0004,2024-10-12,6,5,8.43,23.92,0,-0.41,7.83,1,-1.23
STU0004,2024-10-13,6,6,6.5,23.91,1,2.27,8.87,2,4.22
STU0004,2024-10-14,7,0,6.46,22.98,2,3.57,6.9,2,1.87
STU0004,2024-10-15,7,1,7.67,23.35,6,3.48,6.07,2,0.6
STU0004,2024-10-16,7,2,8.19,22.86,3,3.33,8.06,2,0.84
STU0004,2024-10-17,7,3,8.3,22.57,4,4.45,5.24,2,0.22
STU0004,2024-10-18,7,4,7.79,22.52,5,4.91,8.23,2,1.45
STU0004,2024-10-19,7,5,7.85,24.24,0,1.46,8.0,1,0.37
STU0004,2024-10-20,7,6,7.33,23.26,1,2.74,8.34,2,1.51
STU0004,2024-10-21,8,0,7.18,23.26,5,3.93,6.64,1,-0.37
STU0004,2024-10-22,8,1,7.7,23.29,4,3.67,8.89,2,3.23
STU0004,2024-10-23,8,2,7.28,22.7,4,4.21,7.63,2,1.74
STU0004,2024-10-24,8,3,8.73,23.59,5,3.91,8.41,2,1.84
STU0004,2024-10-25,8,4,7.12,22.96,0,4.01,6.61,3,1.83
STU0004,2024-10-26,8,5,7.49,23.48,0,2.97,7.55,2,0.61
STU0004,2024-10-27,8,6,8.22,22.82,2,3.02,7.79,2,2.42
STU0004,2024-10-28,9,0,8.26,22.86,4,2.71,6.16,2,3.46
STU0004,2024-10-29,9,1,7.15,22.88,3,3.27,7.55,1,3.72
STU0004,2024-10-30,9,2,6.9,23.36,2,4.47,8.01,2,0.31
STU0004,2024-10-31,9,3,7.45,22.41,3,4.83,8.16,2,0.34
STU0004,2024-11-01,9,4,7.69,23.01,1,4.58,7.17,3,0.16
STU0004,2024-11-02,9,5,6.29,23.64,1,0.81,6.03,3,1.34
STU0004,2024-11-03,9,6,8.64,23.17,0,2.33,6.88,1,1.63
STU0004,2024-11-04,10,0,7.46,22.92,2,4.29,4.86,1,2.91
STU0004,2024-11-05,10,1,7.6,22.97,2,3.09,6.88,1,0.69
STU0004,2024-11-06,10,2,7.69,23.71,3,4.56,4.9,2,0.59
STU0004,2024-11-07,10,3,7.48,22.88,5,2.93,7.95,2,1.56
STU0004,2024-11-08,10,4,7.19,22.58,4,3.74,7.49,2,3.0
STU0004,2024-11-09,10,5,8.75,22.97,2,1.31,7.91,2,-1.07
STU0004,2024-11-10,10,6,8.26,23.27,0,3.85,6.42,1,1.91
STU0004,2024-11-11,11,0,7.71,22.93,5,4.33,4.59,2,0.96
STU0004,2024-11-12,11,1,7.59,21.69,7,4.33,7.38,3,5.32
STU0004,2024-11-13,11,2,7.82,23.47,4,3.66,6.63,1,0.77
STU0004,2024-11-14,11,3,6.49,22.96,2,3.99,7.16,2,1.02
STU0004,2024-11-15,11,4,9.15,23.68,2,4.03,6.47,1,-0.21
STU0004,2024-11-16,11,5,8.46,23.16,2,3.49,8.85,1,2.51
STU0004,2024-11-17,11,6,8.58,23.26,0,4.11,7.47,2,0.57
STU0004,2024-11-18,12,0,6.57,22.72,4,2.74,7.19,1,0.12
STU0004,2024-11-19,12,1,7.7,23.3,3,2.78,5.97,2,2.77
STU0004,2024-11-20,12,2,7.86,22.75,2,4.07,6.21,2,3.79
STU0004,2024-11-21,12,3,7.8,23.08,2,4.01,8.48,2,3.83
STU0004,2024-11-22,12,4,8.08,23.83,4,4.39,8.9,2,1.05
STU0004,2024-11-23,12,5,7.93,23.62,0,2.36,8.52,0,4.1
STU0004,2024-11-24,12,6,8.87,23.27,2,2.5,8.68,2,-0.3
STU0004,2024-11-25,13,0,7.65,22.9,4,3.07,9.3,3,0.69
STU0004,2024-11-26,13,1,6.5,22.81,4,4.04,8.7,3,3.25
STU0004,2024-11-27,13,2,7.5,22.31,3,4.86,7.14,2,1.32
STU0004,2024-11-28,13,3,6.68,22.94,4,3.14,6.92,1,3.48
STU0004,2024-11-29,13,4,7.12,23.73,6,3.72,5.99,1,-0.41
STU0004,2024-11-30,13,5,7.38,24.19,1,2.89,4.54,1,3.13
STU0004,2024-12-01,13,6,8.37,23.43,2,4.14,6.93,2,2.09
STU0004,2024-12-02,14,0,8.74,21.95,5,3.69,7.88,2,1.73
STU0004,2024-12-03,14,1,7.73,24.56,5,2.95,6.69,2,-0.89
STU0004,2024-12-04,14,2,7.1,23.37,2,4.85,7.79,1,1.59
STU0004,2024-12-05,14,3,8.26,23.37,4,3.56,7.29,2,-1.36
STU0004,2024-12-06,14,4,8.53,23.08,4,3.74,6.32,2,-0.6
STU0004,2024-12-07,14,5,9.57,22.88,0,2.06,8.75,2,-0.05
STU0004,2024-12-08,14,6,8.95,23.87,2,3.22,10.0,3,0.77
STU0004,2024-12-09,15,0,8.27,23.19,4,2.11,7.0,1,3.04
STU0004,2024-12-10,15,1,7.94,21.96,4,4.92,6.98,3,2.33
STU0004,2024-12-11,15,2,7.5,22.86,2,2.68,8.05,2,1.59
STU0004,2024-12-12,15,3,7.05,22.85,5,3.46,5.59,3,1.49
STU0004,2024-12-13,15,4,7.32,23.8,4,4.09,5.79,2,2.71
STU0004,2024-12-14,15,5,7.27,23.6,1,2.54,8.44,2,4.02
STU0004,2024-12-15,15,6,7.6,23.57,1,1.43,8.35,3,1.77
STU0004,2024-12-16,16,0,7.6,23.04,3,1.98,6.35,1,4.36
STU0004,2024-12-17,16,1,7.23,22.83,5,2.68,6.28,2,3.34
STU0004,2024-12-18,16,2,7.6,23.12,4,4.2,7.44,1,1.87
STU0004,2024-12-19,16,3,6.66,23.04,3,6.34,7.15,1,1.6
STU0004,2024-12-20,16,4,7.61,23.84,3,2.22,8.18,1,1.15
STU0004,2024-12-21,16,5,8.05,23.47,2,1.82,6.87,1,2.02
STU0004,2024-12-22,16,6,8.26,23.72,2,2.89,7.74,0,1.88
STU0005,2024-09-02,1,0,7.59,23.36,3,3.14,6.51,2,3.35
STU0005,2024-09-03,1,1,7.06,23.45,4,3.68,6.95,3,2.29
STU0005,2024-09-04,1,2,8.67,22.57,4,3.27,6.16,2,2.01
STU0005,2024-09-05,1,3,9.05,22.91,2,4.07,4.71,2,1.82
STU0005,2024-09-06,1,4,7.78,23.49,3,3.65,6.28,1,2.26
STU0005,2024-09-07,1,5,7.44,23.29,0,3.05,9.36,1,-0.98
STU0005,2024-09-08,1,6,8.13,23.51,1,2.05,6.96,2,3.36
STU0005,2024-09-09,2,0,6.13,22.82,4,2.88,9.28,2,1.74
STU0005,2024-09-10,2,1,7.63,22.7,1,3.37,8.44,2,0.53
STU0005,2024-09-11,2,2,7.86,22.83,3,3.95,8.12,4,3.04
STU0005,2024-09-12,2,3,8.0,22.75,2,3.86,7.33,1,1.54
STU0005,2024-09-13,2,4,7.54,23.18,4,4.09,6.59,2,0.0
STU0005,2024-09-14,2,5,9.27,23.51,1,1.57,10.0,1,1.16
STU0005,2024-09-15,2,6,8.45,23.8,2,4.31,7.81,1,1.41
STU0005,2024-09-16,3,0,7.48,24.03,2,5.0,7.42,3,1.65
STU0005,2024-09-17,3,1,6.79,23.38,4,4.77,7.18,2,-0.54
STU0005,2024-09-18,3,2,7.79,23.21,3,3.26,6.64,1,0.57
STU0005,2024-09-19,3,3,6.62,22.79,3,2.17,9.63,3,0.63
STU0005,2024-09-20,3,4,7.46,23.21,5,2.98,8.51,2,-0.2
STU0005,2024-09-21,3,5,8.63,24.15,4,1.3,8.04,1,2.98
STU0005,2024-09-22,3,6,7.32,22.87,0,2.58,6.43,2,3.34
STU0005,2024-09-23,4,0,7.66,23.81,4,2.58,8.84,2,3.17
STU0005,2024-09-24,4,1,8.24,23.23,2,2.88,8.79,2,1.92
STU0005,2024-09-25,4,2,7.76,23.35,4,3.59,6.82,3,2.63
STU0005,2024-09-26,4,3,7.15,23.54,4,2.95,6.29,1,1.39
STU0005,2024-09-27,4,4,8.04,22.6,4,3.14,6.89,1,1.47
STU0005,2024-09-28,4,5,8.08,23.77,1,1.3,8.5,2,2.1
STU0005,2024-09-29,4,6,8.19,23.24,1,2.98,5.1,1,1.42
STU0005,2024-09-30,5,0,7.45,23.6,3,3.3,6.58,1,1.28
STU0005,2024-10-01,5,1,7.76,22.47,4,2.1,6.53,2,4.31
STU0005,2024-10-02,5,2,7.14,21.9,1,3.83,7.94,2,2.05
STU0005,2024-10-03,5,3,8.0,22.73,5,2.17,6.11,1,1.39
STU0005,2024-10-04,5,4,7.27,23.06,4,2.87,6.97,1,3.84
STU0005,2024-10-05,5,5,8.02,23.26,3,1.26,5.85,1,1.7
STU0005,2024-10-06,5,6,8.46,23.87,4,0.25,7.93,1,0.92
STU0005,2024-10-07,6,0,6.93,22.55,6,4.64,7.23,3,-0.47
STU0005,2024-10-08,6,1,6.5,21.91,3,3.96,7.32,2,-0.32
STU0005,2024-10-09,6,2,7.78,23.12,5,1.91,7.57,1,1.2
STU0005,2024-10-10,6,3,7.62,23.05,3,3.81,5.36,3,1.49
STU0005,2024-10-11,6,4,7.97,22.74,3,3.04,8.25,2,2.77
STU0005,2024-10-12,6,5,7.97,22.51,0,1.32,7.24,1,3.19
STU0005,2024-10-13,6,6,8.15,23.41,2,3.46,7.18,1,-0.86
STU0005,2024-10-14,7,0,6.89,22.69,4,3.45,8.03,2,1.71
STU0005,2024-10-15,7,1,8.01,23.17,4,3.2,6.44,1,0.99
STU0005,2024-10-16,7,2,7.75,22.89,2,5.57,7.58,1,1.14
STU0005,2024-10-17,7,3,7.37,23.85,2,4.78,8.88,2,1.38
STU0005,2024-10-18,7,4,6.68,22.9,4,4.46,8.51,1,-1.15
STU0005,2024-10-19,7,5,8.19,23.65,1,2.17,7.35,3,2.37
STU0005,2024-10-20,7,6,7.98,23.25,1,4.14,6.98,1,1.08
STU0005,2024-10-21,8,0,7.96,23.98,4,3.88,7.24,0,2.92
STU0005,2024-10-22,8,1,7.38,23.21,3,3.42,6.71,3,1.23
STU0005,2024-10-23,8,2,8.55,23.22,2,3.67,6.42,0,4.2
STU0005,2024-10-24,8,3,7.72,23.27,4,2.42,6.62,3,0.22
STU0005,2024-10-25,8,4,5.78,22.89,4,3.94,8.07,2,2.19
STU0005,2024-10-26,8,5,8.92,22.74,2,3.13,5.71,0,0.68
STU0005,2024-10-27,8,6,7.8,23.88,0,1.64,6.47,2,1.82
STU0005,2024-10-28,9,0,7.19,22.94,5,3.05,8.78,2,1.56
STU0005,2024-10-29,9,1,8.8,22.47,3,2.57,8.34,3,4.3
STU0005,2024-10-30,9,2,8.03,22.9,3,2.13,9.64,2,1.06
STU0005,2024-10-31,9,3,8.1,22.51,4,3.63,7.97,2,-0.38
STU0005,2024-11-01,9,4,7.35,23.52,4,4.58,5.95,2,0.86
STU0005,2024-11-02,9,5,8.65,23.52,2,3.59,8.03,2,0.3
STU0005,2024-11-03,9,6,8.2,23.23,1,2.13,6.02,0,0.8
STU0005,2024-11-04,10,0,7.42,22.33,4,5.7,8.43,3,2.39
STU0005,2024-11-05,10,1,8.0,22.64,3,1.06,8.62,3,0.97
STU0005,2024-11-06,10,2,7.15,22.62,4,4.92,5.11,2,1.38
STU0005,2024-11-07,10,3,7.37,23.23,3,3.7,6.94,3,2.43
STU0005,2024-11-08,10,4,7.43,22.36,3,4.7,7.25,2,4.45
STU0005,2024-11-09,10,5,8.82,23.55,0,-0.05,7.0,1,2.39
STU0005,2024-11-10,10,6,8.11,23.34,0,1.56,7.77,3,1.65
STU0005,2024-11-11,11,0,7.5,23.48,3,4.17,6.31,3,2.03
STU0005,2024-11-12,11,1,7.48,22.61,5,5.88,5.99,2,2.15
STU0005,2024-11-13,11,2,7.77,22.72,0,5.16,8.11,1,0.89
STU0005,2024-11-14,11,3,8.24,23.72,5,3.62,7.3,2,3.49
STU0005,2024-11-15,11,4,6.77,22.6,5,3.76,8.85,2,1.72
STU0005,2024-11-16,11,5,7.65,23.5,0,2.01,5.48,2,2.87
STU0005,2024-11-17,11,6,7.16,24.17,4,2.55,6.43,3,-0.18
STU0005,2024-11-18,12,0,7.31,23.09,5,4.16,6.6,1,1.29
STU0005,2024-11-19,12,1,6.7,23.02,3,2.31,8.71,2,-0.1
STU0005,2024-11-20,12,2,7.2,23.03,2,4.13,5.94,3,2.59
STU0005,2024-11-21,12,3,7.06,22.63,4,4.41,7.17,2,1.89
STU0005,2024-11-22,12,4,6.94,22.83,1,4.77,7.56,1,4.65
STU0005,2024-11-23,12,5,8.25,22.98,2,2.9,7.67,1,2.48
STU0005,2024-11-24,12,6,8.04,23.78,0,2.07,9.27,1,0.89
STU0005,2024-11-25,13,0,7.03,22.39,1,3.57,7.36,2,1.58
STU0005,2024-11-26,13,1,7.33,23.51,3,3.23,6.86,2,3.92
STU0005,2024-11-27,13,2,6.92,23.05,4,2.81,7.22,1,-0.85
STU0005,2024-11-28,13,3,7.52,22.81,4,3.78,6.03,2,-0.05
STU0005,2024-11-29,13,4,8.13,22.32,3,2.76,7.88,2,1.02
STU0005,2024-11-30,13,5,8.71,23.51,2,1.52,5.51,2,1.32
STU0005,2024-12-01,13,6,8.58,23.46,1,0.88,9.47,1,2.85
STU0005,2024-12-02,14,0,6.8,23.15,2,4.25,6.77,2,2.85
STU0005,2024-12-03,14,1,6.56,22.66,4,5.9,7.03,2,1.64
STU0005,2024-12-04,14,2,8.47,22.13,4,2.17,4.19,2,2.01
STU0005,2024-12-05,14,3,7.13,22.95,7,3.54,7.81,2,2.24
STU0005,2024-12-06,14,4,7.16,22.79,6,4.98,7.36,0,1.26
STU0005,2024-12-07,14,5,9.82,23.38,2,3.94,7.46,1,-1.85
STU0005,2024-12-08,14,6,8.61,23.09,1,1.25,6.88,2,2.2
STU0005,2024-12-09,15,0,6.63,23.6,3,2.13,7.07,2,2.04
STU0005,2024-12-10,15,1,8.12,22.88,4,2.7,8.18,2,1.17
STU0005,2024-12-11,15,2,6.16,23.72,2,3.21,7.63,1,-0.44
STU0005,2024-12-12,15,3,6.03,23.36,3,6.73,6.01,1,0.95
STU0005,2024-12-13,15,4,7.45,22.76,4,2.82,5.54,1,-1.54
STU0005,2024-12-14,15,5,7.89,23.35,0,3.74,8.67,1,-0.89
STU0005,2024-12-15,15,6,7.86,23.2,0,1.8,6.42,1,0.85
STU0005,2024-12-16,16,0,7.42,23.18,3,5.07,6.02,1,2.37
STU0005,2024-12-17,16,1,6.81,23.16,1,5.19,8.01,1,-0.42
STU0005,2024-12-18,16,2,8.3,22.63,3,1.53,6.78,2,2.87
STU0005,2024-12-19,16,3,6.46,22.24,4,4.81,5.31,3,1.86
STU0005,2024-12-20,16,4,7.96,22.96,1,3.65,8.47,1,1.22
STU0005,2024-12-21,16,5,8.09,22.05,3,1.6,7.81,1,3.69
STU0005,2024-12-22,16,6,8.44,23.38,0,3.3,4.95,2,0.15
STU0006,2024-09-02,1,0,8.05,23.08,4,3.88,5.1,1,2.81
STU0006,2024-09-03,1,1,7.4,23.59,4,2.83,6.24,2,-1.67
STU0006,2024-09-04,1,2,8.3,23.22,5,2.22,8.69,4,-0.18
STU0006,2024-09-05,1,3,7.76,23.0,2,4.29,8.2,2,3.55
STU0006,2024-09-06,1,4,6.3,22.25,4,3.83,6.34,3,2.6
STU0006,2024-09-07,1,5,8.71,23.44,2,2.05,9.66,1,4.96
STU0006,2024-09-08,1,6,8.22,22.81,3,2.63,8.22,2,2.31
STU0006,2024-09-09,2,0,6.94,23.49,4,4.49,4.62,2,0.84
STU0006,2024-09-10,2,1,8.29,23.31,4,4.29,6.0,3,4.79
STU0006,2024-09-11,2,2,7.54,23.8,3,3.0,7.25,2,1.21
STU0006,2024-09-12,2,3,7.62,23.15,3,4.32,8.24,2,3.53
STU0006,2024-09-13,2,4,6.57,23.23,2,2.69,6.44,1,0.98
STU0006,2024-09-14,2,5,8.07,23.92,1,0.91,8.57,1,1.71
STU0006,2024-09-15,2,6,8.47,23.6,2,2.98,6.17,3,2.09
STU0006,2024-09-16,3,0,7.21,23.48,4,4.2,10.0,2,1.32
STU0006,2024-09-17,3,1,7.37,23.54,2,1.83,6.5,1,1.16
STU0006,2024-09-18,3,2,7.6,22.55,2,3.87,8.24,1,3.03
STU0006,2024-09-19,3,3,7.79,23.48,5,6.0,6.77,2,1.18
STU0006,2024-09-20,3,4,7.3,23.77,2,2.94,8.85,3,1.26
STU0006,2024-09-21,3,5,8.71,23.67,3,2.57,8.43,3,2.7
STU0006,2024-09-22,3,6,8.23,23.86,1,4.89,7.42,1,0.55
STU0006,2024-09-23,4,0,7.96,23.43,3,4.38,5.39,2,2.48
STU0006,2024-09-24,4,1,8.32,22.61,2,2.9,5.6,3,4.12
STU0006,2024-09-25,4,2,7.49,23.61,4,3.7,6.8,2,-0.52
STU0006,2024-09-26,4,3,7.46,22.98,5,3.89,7.0,1,1.91
STU0006,2024-09-27,4,4,7.74,22.43,4,4.03,6.34,2,2.15
STU0006,2024-09-28,4,5,7.52,23.67,0,3.56,10.0,1,2.6
STU0006,2024-09-29,4,6,7.76,24.02,0,2.98,6.15,1,0.25
STU0006,2024-09-30,5,0,7.79,22.58,4,3.46,7.06,2,0.66
STU0006,2024-10-01,5,1,7.43,23.77,3,4.97,9.0,1,-0.38
STU0006,2024-10-02,5,2,7.48,22.73,6,3.83,6.24,1,3.43
STU0006,2024-10-03,5,3,6.96,23.02,5,3.32,7.14,2,2.82
STU0006,2024-10-04,5,4,7.65,22.89,4,3.43,5.43,2,4.64
STU0006,2024-10-05,5,5,7.67,23.11,0,3.22,7.74,1,0.42
STU0006,2024-10-06,5,6,8.26,22.72,1,3.37,5.7,0,4.17
STU0006,2024-10-07,6,0,6.93,23.57,4,3.64,7.73,1,2.0
STU0006,2024-10-08,6,1,7.07,22.34,4,3.54,7.01,1,4.19
STU0006,2024-10-09,6,2,7.83,23.48,3,2.07,9.54,2,0.68
STU0006,2024-10-10,6,3,7.55,23.58,4,5.08,8.5,1,0.79
STU0006,2024-10-11,6,4,7.87,21.64,4,2.37,6.63,2,1.26
STU0006,2024-10-12,6,5,7.87,22.95,4,4.37,5.81,3,1.2
STU0006,2024-10-13,6,6,8.28,23.47,0,3.48,7.35,1,-0.16
STU0006,2024-10-14,7,0,6.76,22.18,4,2.6,6.88,3,3.6
STU0006,2024-10-15,7,1,7.28,22.96,6,4.32,6.81,1,2.39
STU0006,2024-10-16,7,2,7.8,22.68,4,3.44,6.98,0,1.47
STU0006,2024-10-17,7,3,7.88,22.68,4,3.04,7.63,2,0.39
STU0006,2024-10-18,7,4,8.1,23.46,3,4.3,7.84,2,-0.74
STU0006,2024-10-19,7,5,8.8,23.22,1,5.14,7.56,1,-1.51
STU0006,2024-10-20,7,6,9.03,22.83,0,2.17,8.9,2,1.56
STU0006,2024-10-21,8,0,7.48,22.7,4,3.87,8.36,3,2.54
STU0006,2024-10-22,8,1,7.08,23.37,4,2.72,6.72,2,3.17
STU0006,2024-10-23,8,2,7.19,22.4,4,3.91,7.42,3,3.33
STU0006,2024-10-24,8,3,6.94,22.69,2,4.5,8.94,2,1.44
STU0006,2024-10-25,8,4,8.18,23.25,4,2.61,8.01,1,0.1
STU0006,2024-10-26,8,5,7.99,23.21,1,1.06,8.35,2,-1.12
STU0006,2024-10-27,8,6,8.79,23.09,2,2.43,7.23,1,3.62
STU0006,2024-10-28,9,0,6.56,23.3,5,4.52,9.99,2,3.24
STU0006,2024-10-29,9,1,7.24,23.62,4,3.41,8.77,2,-0.32
STU0006,2024-10-30,9,2,6.99,23.31,5,3.91,8.78,1,1.14
STU0006,2024-10-31,9,3,7.13,22.94,4,4.49,6.67,2,1.73
STU0006,2024-11-01,9,4,6.74,22.94,4,3.63,7.24,2,1.15
STU0006,2024-11-02,9,5,8.96,22.92,0,5.28,5.95,1,2.9
STU0006,2024-11-03,9,6,6.95,23.38,4,0.96,4.82,0,3.15
STU0006,2024-11-04,10,0,7.97,22.74,5,5.19,9.34,2,-1.65
STU0006,2024-11-05,10,1,6.81,22.79,3,3.61,8.54,3,1.54
STU0006,2024-11-06,10,2,7.96,23.18,4,4.71,7.29,3,-0.36
STU0006,2024-11-07,10,3,6.99,22.94,4,5.07,7.17,1,3.06
STU0006,2024-11-08,10,4,7.75,22.03,4,2.21,6.4,1,3.01
STU0006,2024-11-09,10,5,8.27,22.86,2,1.07,7.6,1,1.25
STU0006,2024-11-10,10,6,8.5,23.76,3,2.42,7.57,1,2.07
STU0006,2024-11-11,11,0,7.56,22.95,2,4.13,7.64,2,-0.13
STU0006,2024-11-12,11,1,8.19,23.25,3,2.66,6.21,3,2.01
STU0006,2024-11-13,11,2,6.97,23.25,3,5.3,8.82,2,0.86
STU0006,2024-11-14,11,3,5.73,22.26,2,3.94,6.81,1,1.38
STU0006,2024-11-15,11,4,7.6,23.26,1,3.67,5.54,3,2.98
STU0006,2024-11-16,11,5,7.66,23.12,0,0.25,7.6,1,3.26
STU0006,2024-11-17,11,6,7.54,23.19,0,1.5,5.78,2,0.75
STU0006,2024-11-18,12,0,7.37,22.81,2,3.63,7.92,1,3.01
STU0006,2024-11-19,12,1,6.79,22.76,4,3.14,7.25,2,1.99
STU0006,2024-11-20,12,2,5.87,22.09,4,4.84,6.11,2,2.24
STU0006,2024-11-21,12,3,7.72,21.99,3,3.47,8.04,4,1.46
STU0006,2024-11-22,12,4,6.46,23.2,5,3.91,6.11,3,2.8
STU0006,2024-11-23,12,5,7.58,23.69,2,3.68,7.12,1,3.64
STU0006,2024-11-24,12,6,7.47,23.72,0,3.57,6.89,2,2.54
STU0006,2024-11-25,13,0,6.57,23.71,6,4.68,6.29,2,2.02
STU0006,2024-11-26,13,1,6.88,23.85,4,1.1,7.61,2,1.69
STU0006,2024-11-27,13,2,7.08,23.4,5,4.08,6.79,2,1.83
STU0006,2024-11-28,13,3,6.82,23.29,4,5.34,8.71,2,3.03
STU0006,2024-11-29,13,4,6.73,23.35,3,2.78,7.54,0,-0.83
STU0006,2024-11-30,13,5,8.09,23.54,1,0.92,6.22,2,2.67
STU0006,2024-12-01,13,6,8.19,24.08,1,1.75,6.86,1,1.64
STU0006,2024-12-02,14,0,7.97,23.34,5,3.5,8.82,2,4.01
STU0006,2024-12-03,14,1,7.29,23.35,5,3.61,7.46,3,1.6
STU0006,2024-12-04,14,2,6.51,24.07,3,3.96,8.59,2,0.29
STU0006,2024-12-05,14,3,7.45,22.1,3,4.05,6.88,1,4.19
STU0006,2024-12-06,14,4,7.36,23.72,3,2.92,7.52,2,0.03
STU0006,2024-12-07,14,5,9.08,23.19,0,3.83,6.59,1,-0.85
STU0006,2024-12-08,14,6,9.24,22.86,1,3.41,7.71,1,-0.75
STU0006,2024-12-09,15,0,6.81,23.09,3,4.0,8.02,3,-0.04
STU0006,2024-12-10,15,1,8.62,23.38,4,4.89,10.0,1,1.46
STU0006,2024-12-11,15,2,5.87,23.1,4,3.76,6.41,1,2.36
STU0006,2024-12-12,15,3,8.17,22.7,4,2.23,7.75,2,0.66
STU0006,2024-12-13,15,4,6.84,22.8,4,2.49,6.72,2,0.15
STU0006,2024-12-14,15,5,9.28,23.07,0,1.52,9.36,2,0.4
STU0006,2024-12-15,15,6,8.86,23.6,1,2.16,6.3,2,0.98
STU0006,2024-12-16,16,0,8.39,22.37,6,3.69,7.56,3,0.85
STU0006,2024-12-17,16,1,7.82,21.65,3,2.88,5.7,2,2.38
STU0006,2024-12-18,16,2,7.72,23.12,3,4.17,7.35,3,2.97
STU0006,2024-12-19,16,3,7.32,22.55,3,3.25,6.82,2,2.87
STU0006,2024-12-20,16,4,7.27,23.01,4,3.28,6.09,1,0.76
STU0006,2024-12-21,16,5,8.48,23.15,1,2.97,7.82,1,3.3
STU0006,2024-12-22,16,6,8.88,22.94,0,3.69,7.02,0,-0.3
STU0007,2024-09-02,1,0,6.91,22.72,2,3.65,8.6,1,3.05
STU0007,2024-09-03,1,1,7.92,24.02,3,1.66,7.4,2,1.32
STU0007,2024-09-04,1,2,8.11,23.73,3,4.71,7.24,0,0.69
STU0007,2024-09-05,1,3,7.78,22.89,2,2.58,8.98,2,0.12
STU0007,2024-09-06,1,4,7.15,22.96,3,4.13,7.82,1,5.85
STU0007,2024-09-07,1,5,7.34,22.94,0,0.75,5.05,0,0.06
STU0007,2024-09-08,1,6,7.39,24.06,0,2.14,7.92,0,1.05
STU0007,2024-09-09,2,0,7.18,22.45,0,3.89,7.29,2,1.53
STU0007,2024-09-10,2,1,7.46,23.32,3,5.22,4.15,1,4.5
STU0007,2024-09-11,2,2,7.13,24.25,2,3.52,6.74,0,-0.46
STU0007,2024-09-12,2,3,6.31,23.83,4,3.87,7.68,1,3.1
STU0007,2024-09-13,2,4,6.97,23.45,2,4.23,6.19,2,-0.4
STU0007,2024-09-14,2,5,7.2,24.26,0,1.79,7.76,0,1.0
STU0007,2024-09-15,2,6,8.7,24.69,2,1.97,8.17,0,-0.06
STU0007,2024-09-16,3,0,5.43,24.42,2,3.33,5.41,1,0.54
STU0007,2024-09-17,3,1,6.05,23.8,1,2.62,3.98,0,1.37
STU0007,2024-09-18,3,2,5.66,22.84,3,2.91,8.9,2,-0.2
STU0007,2024-09-19,3,3,7.17,23.95,2,1.96,6.49,1,0.45
STU0007,2024-09-20,3,4,7.1,23.2,1,3.56,6.97,0,2.5
STU0007,2024-09-21,3,5,6.67,23.79,0,1.52,5.83,2,-0.17
