student_id,week,mood_score,check_in_date
STU0050,10,6.3,2024-11-10
STU0050,11,7.05,2024-11-17
STU0050,12,,2024-11-24
STU0050,13,5.82,2024-12-01
STU0050,14,,2024-12-08
STU0050,15,6.57,2024-12-15
STU0050,16,6.27,2024-12-22
STU0051,1,9.29,2024-09-08
STU0051,2,8.24,2024-09-15
STU0051,3,7.89,2024-09-22
STU0051,4,,2024-09-29
STU0051,5,9.15,2024-10-06
STU0051,6,9.33,2024-10-13
STU0051,7,,2024-10-20
STU0051,8,7.21,2024-10-27
STU0051,9,8.35,2024-11-03
STU0051,10,7.4,2024-11-10
STU0051,11,6.98,2024-11-17
STU0051,12,8.6,2024-11-24
STU0051,13,7.58,2024-12-01
STU0051,14,8.12,2024-12-08
STU0051,15,,2024-12-15
STU0051,16,8.16,2024-12-22
STU0052,1,6.78,2024-09-08
STU0052,2,8.5,2024-09-15
STU0052,3,6.14,2024-09-22
STU0052,4,7.9,2024-09-29
STU0052,5,7.19,2024-10-06
STU0052,6,5.42,2024-10-13
STU0052,7,8.64,2024-10-20
STU0052,8,6.51,2024-10-27
STU0052,9,7.29,2024-11-03
STU0052,10,6.73,2024-11-10
STU0052,11,5.51,2024-11-17
STU0052,12,,2024-11-24
STU0052,13,7.97,2024-12-01
STU0052,14,5.79,2024-12-08
STU0052,15,8.19,2024-12-15
STU0052,16,,2024-12-22
STU0053,1,7.9,2024-09-08
STU0053,2,5.98,2024-09-15
STU0053,3,,2024-09-22
STU0053,4,7.97,2024-09-29
STU0053,5,7.64,2024-10-06
STU0053,6,6.89,2024-10-13
STU0053,7,6.39,2024-10-20
STU0053,8,5.25,2024-10-27
STU0053,9,4.53,2024-11-03
STU0053,10,3.39,2024-11-10
STU0053,11,3.33,2024-11-17
STU0053,12,1.62,2024-11-24
STU0053,13,2.57,2024-12-01
STU0053,14,1.0,2024-12-08
STU0053,15,2.31,2024-12-15
STU0053,16,1.0,2024-12-22
STU0054,1,7.9,2024-09-08
STU0054,2,8.54,2024-09-15
STU0054,3,8.03,2024-09-22
STU0054,4,7.16,2024-09-29
STU0054,5,7.4,2024-10-06
STU0054,6,6.88,2024-10-13
STU0054,7,,2024-10-20
STU0054,8,6.66,2024-10-27
STU0054,9,7.33,2024-11-03
STU0054,10,5.06,2024-11-10
STU0054,11,5.72,2024-11-17
STU0054,12,7.02,2024-11-24
STU0054,13,4.5,2024-12-01
STU0054,14,5.46,2024-12-08
STU0054,15,4.9,2024-12-15
STU0054,16,5.39,2024-12-22
STU0055,1,6.66,2024-09-08
STU0055,2,,2024-09-15
STU0055,3,,2024-09-22
STU0055,4,,2024-09-29
STU0055,5,7.39,2024-10-06
STU0055,6,7.95,2024-10-13
STU0055,7,7.68,2024-10-20
STU0055,8,9.34,2024-10-27
STU0055,9,6.41,2024-11-03
STU0055,10,8.07,2024-11-10
STU0055,11,6.75,2024-11-17
STU0055,12,,2024-11-24
STU0055,13,8.66,2024-12-01
STU0055,14,7.65,2024-12-08
STU0055,15,,2024-12-15
STU0055,16,8.17,2024-12-22
STU0056,1,,2024-09-08
STU0056,2,,2024-09-15
STU0056,3,,2024-09-22
STU0056,4,9.76,2024-09-29
STU0056,5,8.96,2024-10-06
STU0056,6,7.58,2024-10-13
STU0056,7,9.58,2024-10-20
STU0056,8,9.24,2024-10-27
STU0056,9,9.62,2024-11-03
STU0056,10,,2024-11-10
STU0056,11,,2024-11-17
STU0056,12,9.02,2024-11-24
STU0056,13,,2024-12-01
STU0056,14,7.24,2024-12-08
STU0056,15,8.96,2024-12-15
STU0056,16,9.13,2024-12-22
STU0057,1,6.83,2024-09-08
STU0057,2,7.77,2024-09-15
STU0057,3,8.87,2024-09-22
STU0057,4,8.36,2024-09-29
STU0057,5,,2024-10-06
STU0057,6,7.76,2024-10-13
STU0057,7,7.33,2024-10-20
STU0057,8,7.12,2024-10-27
STU0057,9,6.03,2024-11-03
STU0057,10,5.72,2024-11-10
STU0057,11,5.38,2024-11-17
STU0057,12,5.26,2024-11-24
STU0057,13,5.84,2024-12-01
STU0057,14,,2024-12-08
STU0057,15,6.13,2024-12-15
STU0057,16,4.04,2024-12-22
STU0058,1,7.79,2024-09-08
STU0058,2,8.14,2024-09-15
STU0058,3,8.14,2024-09-22
STU0058,4,7.42,2024-09-29
STU0058,5,5.81,2024-10-06
STU0058,6,6.61,2024-10-13
STU0058,7,6.66,2024-10-20
STU0058,8,,2024-10-27
STU0058,9,7.05,2024-11-03
STU0058,10,7.27,2024-11-10
STU0058,11,7.21,2024-11-17
STU0058,12,,2024-11-24
STU0058,13,7.36,2024-12-01
STU0058,14,6.97,2024-12-08
STU0058,15,7.69,2024-12-15
STU0058,16,7.36,2024-12-22
STU0059,1,,2024-09-08
STU0059,2,7.03,2024-09-15
STU0059,3,7.27,2024-09-22
STU0059,4,8.49,2024-09-29
STU0059,5,9.09,2024-10-06
STU0059,6,7.79,2024-10-13
STU0059,7,7.84,2024-10-20
STU0059,8,9.3,2024-10-27
STU0059,9,7.11,2024-11-03
STU0059,10,7.51,2024-11-10
STU0059,11,8.14,2024-11-17
STU0059,12,8.88,2024-11-24
STU0059,13,7.64,2024-12-01
STU0059,14,7.93,2024-12-08
STU0059,15,6.75,2024-12-15
STU0059,16,7.92,2024-12-22
STU0060,1,6.16,2024-09-08
STU0060,2,,2024-09-15
STU0060,3,5.12,2024-09-22
STU0060,4,8.24,2024-09-29
STU0060,5,5.88,2024-10-06
STU0060,6,,2024-10-13
STU0060,7,5.87,2024-10-20
STU0060,8,7.26,2024-10-27
STU0060,9,4.04,2024-11-03
STU0060,10,7.01,2024-11-10
STU0060,11,5.82,2024-11-17
STU0060,12,6.56,2024-11-24
STU0060,13,5.8,2024-12-01
STU0060,14,,2024-12-08
STU0060,15,4.88,2024-12-15
STU0060,16,5.6,2024-12-22
STU0061,1,6.56,2024-09-08
STU0061,2,,2024-09-15
STU0061,3,8.18,2024-09-22
STU0061,4,6.84,2024-09-29
STU0061,5,7.91,2024-10-06
STU0061,6,7.18,2024-10-13
STU0061,7,7.07,2024-10-20
STU0061,8,7.37,2024-10-27
STU0061,9,8.14,2024-11-03
STU0061,10,8.58,2024-11-10
STU0061,11,7.38,2024-11-17
STU0061,12,7.61,2024-11-24
STU0061,13,5.71,2024-12-01
STU0061,14,7.27,2024-12-08
STU0061,15,6.11,2024-12-15
STU0061,16,7.09,2024-12-22
STU0062,1,6.67,2024-09-08
STU0062,2,6.58,2024-09-15
STU0062,3,6.43,2024-09-22
STU0062,4,6.5,2024-09-29
STU0062,5,6.41,2024-10-06
STU0062,6,6.26,2024-10-13
STU0062,7,5.17,2024-10-20
STU0062,8,5.68,2024-10-27
STU0062,9,5.41,2024-11-03
STU0062,10,5.62,2024-11-10
STU0062,11,3.38,2024-11-17
STU0062,12,,2024-11-24
STU0062,13,4.47,2024-12-01
STU0062,14,4.03,2024-12-08
STU0062,15,5.38,2024-12-15
STU0062,16,3.27,2024-12-22
STU0063,1,8.04,2024-09-08
STU0063,2,9.91,2024-09-15
STU0063,3,8.31,2024-09-22
STU0063,4,8.35,2024-09-29
STU0063,5,9.61,2024-10-06
STU0063,6,,2024-10-13
STU0063,7,8.38,2024-10-20
STU0063,8,,2024-10-27
STU0063,9,9.53,2024-11-03
STU0063,10,8.47,2024-11-10
STU0063,11,,2024-11-17
STU0063,12,,2024-11-24
STU0063,13,9.69,2024-12-01
STU0063,14,,2024-12-08
STU0063,15,9.08,2024-12-15
STU0063,16,9.41,2024-12-22
STU0064,1,8.85,2024-09-08
STU0064,2,9.58,2024-09-15
STU0064,3,9.76,2024-09-22
STU0064,4,,2024-09-29
STU0064,5,10.0,2024-10-06
STU0064,6,8.79,2024-10-13
STU0064,7,,2024-10-20
STU0064,8,8.65,2024-10-27
STU0064,9,9.23,2024-11-03
STU0064,10,9.32,2024-11-10
STU0064,11,7.65,2024-11-17
STU0064,12,9.85,2024-11-24
STU0064,13,8.94,2024-12-01
STU0064,14,10.0,2024-12-08
STU0064,15,10.0,2024-12-15
STU0064,16,10.0,2024-12-22
STU0065,1,8.26,2024-09-08
STU0065,2,8.76,2024-09-15
STU0065,3,,2024-09-22
STU0065,4,8.22,2024-09-29
STU0065,5,9.28,2024-10-06
STU0065,6,9.52,2024-10-13
STU0065,7,8.94,2024-10-20
STU0065,8,,2024-10-27
STU0065,9,9.57,2024-11-03
STU0065,10,7.32,2024-11-10
STU0065,11,,2024-11-17
STU0065,12,9.56,2024-11-24
STU0065,13,9.54,2024-12-01
STU0065,14,8.41,2024-12-08
STU0065,15,10.0,2024-12-15
STU0065,16,10.0,2024-12-22
STU0066,1,7.64,2024-09-08
STU0066,2,6.22,2024-09-15
STU0066,3,5.68,2024-09-22
STU0066,4,7.7,2024-09-29
STU0066,5,7.84,2024-10-06
STU0066,6,6.18,2024-10-13
STU0066,7,7.17,2024-10-20
STU0066,8,6.65,2024-10-27
STU0066,9,5.93,2024-11-03
STU0066,10,,2024-11-10
STU0066,11,6.02,2024-11-17
STU0066,12,7.9,2024-11-24
STU0066,13,7.68,2024-12-01
STU0066,14,8.57,2024-12-08
STU0066,15,6.49,2024-12-15
STU0066,16,7.21,2024-12-22
STU0067,1,5.18,2024-09-08
STU0067,2,5.75,2024-09-15
STU0067,3,4.69,2024-09-22
STU0067,4,4.78,2024-09-29
STU0067,5,5.04,2024-10-06
STU0067,6,3.99,2024-10-13
STU0067,7,4.19,2024-10-20
STU0067,8,2.46,2024-10-27
STU0067,9,3.73,2024-11-03
STU0067,10,3.42,2024-11-10
STU0067,11,3.13,2024-11-17
STU0067,12,2.77,2024-11-24
STU0067,13,2.59,2024-12-01
STU0067,14,2.93,2024-12-08
STU0067,15,3.81,2024-12-15
STU0067,16,2.99,2024-12-22
STU0068,1,7.59,2024-09-08
STU0068,2,,2024-09-15
STU0068,3,,2024-09-22
STU0068,4,8.15,2024-09-29
STU0068,5,,2024-10-06
STU0068,6,,2024-10-13
STU0068,7,7.79,2024-10-20
STU0068,8,,2024-10-27
STU0068,9,7.88,2024-11-03
STU0068,10,7.78,2024-11-10
STU0068,11,7.69,2024-11-17
STU0068,12,6.85,2024-11-24
STU0068,13,8.25,2024-12-01
STU0068,14,9.06,2024-12-08
STU0068,15,6.89,2024-12-15
STU0068,16,9.12,2024-12-22
STU0069,1,7.34,2024-09-08
STU0069,2,6.24,2024-09-15
STU0069,3,,2024-09-22
STU0069,4,7.5,2024-09-29
STU0069,5,7.35,2024-10-06
STU0069,6,7.73,2024-10-13
STU0069,7,5.32,2024-10-20
STU0069,8,6.19,2024-10-27
STU0069,9,6.44,2024-11-03
STU0069,10,6.67,2024-11-10
STU0069,11,5.13,2024-11-17
STU0069,12,4.3,2024-11-24
STU0069,13,4.13,2024-12-01
STU0069,14,,2024-12-08
STU0069,15,5.08,2024-12-15
STU0069,16,3.12,2024-12-22
STU0070,1,7.06,2024-09-08
STU0070,2,6.83,2024-09-15
STU0070,3,7.6,2024-09-22
STU0070,4,5.89,2024-09-29
STU0070,5,,2024-10-06
STU0070,6,6.43,2024-10-13
STU0070,7,,2024-10-20
STU0070,8,6.73,2024-10-27
STU0070,9,5.8,2024-11-03
STU0070,10,5.43,2024-11-10
STU0070,11,5.1,2024-11-17
STU0070,12,6.45,2024-11-24
STU0070,13,3.31,2024-12-01
STU0070,14,1.0,2024-12-08
STU0070,15,1.0,2024-12-15
STU0070,16,,2024-12-22
STU0071,1,7.84,2024-09-08
STU0071,2,8.65,2024-09-15
STU0071,3,8.37,2024-09-22
STU0071,4,8.01,2024-09-29
STU0071,5,8.8,2024-10-06
STU0071,6,7.54,2024-10-13
STU0071,7,,2024-10-20
STU0071,8,8.24,2024-10-27
STU0071,9,6.7,2024-11-03
STU0071,10,9.17,2024-11-10
STU0071,11,7.74,2024-11-17
STU0071,12,7.55,2024-11-24
STU0071,13,7.58,2024-12-01
STU0071,14,8.5,2024-12-08
STU0071,15,7.69,2024-12-15
STU0071,16,6.91,2024-12-22
STU0072,1,6.89,2024-09-08
STU0072,2,6.25,2024-09-15
STU0072,3,,2024-09-22
STU0072,4,6.11,2024-09-29
STU0072,5,6.06,2024-10-06
STU0072,6,,2024-10-13
STU0072,7,5.76,2024-10-20
STU0072,8,8.41,2024-10-27
STU0072,9,6.45,2024-11-03
STU0072,10,5.51,2024-11-10
STU0072,11,5.45,2024-11-17
STU0072,12,4.47,2024-11-24
STU0072,13,1.38,2024-12-01
STU0072,14,1.44,2024-12-08
STU0072,15,1.01,2024-12-15
STU0072,16,1.0,2024-12-22
STU0073,1,6.07,2024-09-08
STU0073,2,6.77,2024-09-15
STU0073,3,7.48,2024-09-22
STU0073,4,6.15,2024-09-29
STU0073,5,6.25,2024-10-06
STU0073,6,7.29,2024-10-13
STU0073,7,6.03,2024-10-20
STU0073,8,5.92,2024-10-27
STU0073,9,5.71,2024-11-03
STU0073,10,3.58,2024-11-10
STU0073,11,5.11,2024-11-17
STU0073,12,,2024-11-24
STU0073,13,3.9,2024-12-01
STU0073,14,4.22,2024-12-08
STU0073,15,4.34,2024-12-15
STU0073,16,4.11,2024-12-22
STU0074,1,7.91,2024-09-08
STU0074,2,8.02,2024-09-15
STU0074,3,7.28,2024-09-22
STU0074,4,8.33,2024-09-29
STU0074,5,7.52,2024-10-06
STU0074,6,6.21,2024-10-13
STU0074,7,5.51,2024-10-20
STU0074,8,6.33,2024-10-27
STU0074,9,7.53,2024-11-03
STU0074,10,5.21,2024-11-10
STU0074,11,4.88,2024-11-17
STU0074,12,4.07,2024-11-24
STU0074,13,4.83,2024-12-01
STU0074,14,,2024-12-08
STU0074,15,5.04,2024-12-15
STU0074,16,5.7,2024-12-22
STU0075,1,8.33,2024-09-08
STU0075,2,,2024-09-15
STU0075,3,7.55,2024-09-22
STU0075,4,8.17,2024-09-29
STU0075,5,8.2,2024-10-06
STU0075,6,7.81,2024-10-13
STU0075,7,7.95,2024-10-20
STU0075,8,7.4,2024-10-27
STU0075,9,6.59,2024-11-03
STU0075,10,6.33,2024-11-10
STU0075,11,7.35,2024-11-17
STU0075,12,6.92,2024-11-24
STU0075,13,6.0,2024-12-01
STU0075,14,5.23,2024-12-08
STU0075,15,3.81,2024-12-15
STU0075,16,1.0,2024-12-22
STU0076,1,7.44,2024-09-08
STU0076,2,7.7,2024-09-15
STU0076,3,7.91,2024-09-22
STU0076,4,7.0,2024-09-29
STU0076,5,7.03,2024-10-06
STU0076,6,7.62,2024-10-13
STU0076,7,,2024-10-20
STU0076,8,6.67,2024-10-27
STU0076,9,6.38,2024-11-03
STU0076,10,6.37,2024-11-10
STU0076,11,4.35,2024-11-17
STU0076,12,4.5,2024-11-24
STU0076,13,,2024-12-01
STU0076,14,2.82,2024-12-08
STU0076,15,1.37,2024-12-15
STU0076,16,1.01,2024-12-22
STU0077,1,8.0,2024-09-08
STU0077,2,,2024-09-15
STU0077,3,8.31,2024-09-22
STU0077,4,8.25,2024-09-29
STU0077,5,8.39,2024-10-06
STU0077,6,9.67,2024-10-13
STU0077,7,6.62,2024-10-20
STU0077,8,6.98,2024-10-27
STU0077,9,7.57,2024-11-03
STU0077,10,7.08,2024-11-10
STU0077,11,7.73,2024-11-17
STU0077,12,,2024-11-24
STU0077,13,8.52,2024-12-01
STU0077,14,8.33,2024-12-08
STU0077,15,7.9,2024-12-15
STU0077,16,7.49,2024-12-22
STU0078,1,,2024-09-08
STU0078,2,7.44,2024-09-15
STU0078,3,8.64,2024-09-22
STU0078,4,8.23,2024-09-29
STU0078,5,6.19,2024-10-06
STU0078,6,,2024-10-13
STU0078,7,5.16,2024-10-20
STU0078,8,4.74,2024-10-27
STU0078,9,4.16,2024-11-03
STU0078,10,4.52,2024-11-10
STU0078,11,4.17,2024-11-17
STU0078,12,4.75,2024-11-24
STU0078,13,,2024-12-01
STU0078,14,2.35,2024-12-08
STU0078,15,3.3,2024-12-15
STU0078,16,4.24,2024-12-22
STU0079,1,9.57,2024-09-08
STU0079,2,8.71,2024-09-15
STU0079,3,8.2,2024-09-22
STU0079,4,8.92,2024-09-29
STU0079,5,9.63,2024-10-06
STU0079,6,8.32,2024-10-13
STU0079,7,,2024-10-20
STU0079,8,7.91,2024-10-27
STU0079,9,7.27,2024-11-03
STU0079,10,7.48,2024-11-10
STU0079,11,9.46,2024-11-17
STU0079,12,9.02,2024-11-24
STU0079,13,8.31,2024-12-01
STU0079,14,8.14,2024-12-08
STU0079,15,8.45,2024-12-15
STU0079,16,8.88,2024-12-22
STU0080,1,7.58,2024-09-08
STU0080,2,8.24,2024-09-15
STU0080,3,,2024-09-22
STU0080,4,8.43,2024-09-29
STU0080,5,9.71,2024-10-06
STU0080,6,8.77,2024-10-13
STU0080,7,8.33,2024-10-20
STU0080,8,,2024-10-27
STU0080,9,8.96,2024-11-03
STU0080,10,8.4,2024-11-10
STU0080,11,7.34,2024-11-17
STU0080,12,7.91,2024-11-24
STU0080,13,8.42,2024-12-01
STU0080,14,8.31,2024-12-08
STU0080,15,7.46,2024-12-15
STU0080,16,6.79,2024-12-22
STU0081,1,8.84,2024-09-08
STU0081,2,,2024-09-15
STU0081,3,7.66,2024-09-22
STU0081,4,9.39,2024-09-29
STU0081,5,7.31,2024-10-06
STU0081,6,7.53,2024-10-13
STU0081,7,,2024-10-20
STU0081,8,,2024-10-27
STU0081,9,8.08,2024-11-03
STU0081,10,7.18,2024-11-10
STU0081,11,7.34,2024-11-17
STU0081,12,6.82,2024-11-24
STU0081,13,6.45,2024-12-01
STU0081,14,7.79,2024-12-08
STU0081,15,7.98,2024-12-15
STU0081,16,7.46,2024-12-22
STU0082,1,6.84,2024-09-08
STU0082,2,7.2,2024-09-15
STU0082,3,,2024-09-22
STU0082,4,,2024-09-29
STU0082,5,7.79,2024-10-06
STU0082,6,7.5,2024-10-13
STU0082,7,5.35,2024-10-20
STU0082,8,8.34,2024-10-27
STU0082,9,6.3,2024-11-03
STU0082,10,6.24,2024-11-10
STU0082,11,,2024-11-17
STU0082,12,,2024-11-24
STU0082,13,5.69,2024-12-01
STU0082,14,,2024-12-08
STU0082,15,5.76,2024-12-15
STU0082,16,7.26,2024-12-22
STU0083,1,6.34,2024-09-08
STU0083,2,6.74,2024-09-15
STU0083,3,5.67,2024-09-22
STU0083,4,7.37,2024-09-29
STU0083,5,4.29,2024-10-06
STU0083,6,6.65,2024-10-13
STU0083,7,6.1,2024-10-20
STU0083,8,4.51,2024-10-27
STU0083,9,5.76,2024-11-03
STU0083,10,4.24,2024-11-10
STU0083,11,3.39,2024-11-17
STU0083,12,1.17,2024-11-24
STU0083,13,1.54,2024-12-01
STU0083,14,1.0,2024-12-08
STU0083,15,2.58,2024-12-15
STU0083,16,2.24,2024-12-22
STU0084,1,7.74,2024-09-08
STU0084,2,7.26,2024-09-15
STU0084,3,9.71,2024-09-22
STU0084,4,8.33,2024-09-29
STU0084,5,9.08,2024-10-06
STU0084,6,7.24,2024-10-13
STU0084,7,7.16,2024-10-20
STU0084,8,7.04,2024-10-27
STU0084,9,7.79,2024-11-03
STU0084,10,8.41,2024-11-10
STU0084,11,7.87,2024-11-17
STU0084,12,7.22,2024-11-24
STU0084,13,8.38,2024-12-01
STU0084,14,7.45,2024-12-08
STU0084,15,8.01,2024-12-15
STU0084,16,8.6,2024-12-22
STU0085,1,,2024-09-08
STU0085,2,,2024-09-15
STU0085,3,6.02,2024-09-22
STU0085,4,6.07,2024-09-29
STU0085,5,5.36,2024-10-06
STU0085,6,4.98,2024-10-13
STU0085,7,4.96,2024-10-20
STU0085,8,4.13,2024-10-27
STU0085,9,,2024-11-03
STU0085,10,5.47,2024-11-10
STU0085,11,3.75,2024-11-17
STU0085,12,4.04,2024-11-24
STU0085,13,3.68,2024-12-01
STU0085,14,4.66,2024-12-08
STU0085,15,4.35,2024-12-15
STU0085,16,4.67,2024-12-22
STU0086,1,5.42,2024-09-08
STU0086,2,7.68,2024-09-15
STU0086,3,8.11,2024-09-22
STU0086,4,6.68,2024-09-29
STU0086,5,8.24,2024-10-06
STU0086,6,6.74,2024-10-13
STU0086,7,7.45,2024-10-20
STU0086,8,5.87,2024-10-27
STU0086,9,,2024-11-03
STU0086,10,5.75,2024-11-10
STU0086,11,7.5,2024-11-17
STU0086,12,6.93,2024-11-24
STU0086,13,4.75,2024-12-01
STU0086,14,5.06,2024-12-08
STU0086,15,3.97,2024-12-15
STU0086,16,2.9,2024-12-22
STU0087,1,,2024-09-08
STU0087,2,7.67,2024-09-15
STU0087,3,7.36,2024-09-22
STU0087,4,7.13,2024-09-29
STU0087,5,6.23,2024-10-06
STU0087,6,,2024-10-13
STU0087,7,5.35,2024-10-20
STU0087,8,5.7,2024-10-27
STU0087,9,4.94,2024-11-03
STU0087,10,4.96,2024-11-10
STU0087,11,4.82,2024-11-17
STU0087,12,,2024-11-24
STU0087,13,3.99,2024-12-01
STU0087,14,4.54,2024-12-08
STU0087,15,,2024-12-15
STU0087,16,4.5,2024-12-22
STU0088,1,6.29,2024-09-08
STU0088,2,6.42,2024-09-15
STU0088,3,7.52,2024-09-22
STU0088,4,6.0,2024-09-29
STU0088,5,7.4,2024-10-06
STU0088,6,,2024-10-13
STU0088,7,6.42,2024-10-20
STU0088,8,6.45,2024-10-27
STU0088,9,6.23,2024-11-03
STU0088,10,6.12,2024-11-10
STU0088,11,6.54,2024-11-17
STU0088,12,,2024-11-24
STU0088,13,6.91,2024-12-01
STU0088,14,,2024-12-08
STU0088,15,6.92,2024-12-15
STU0088,16,7.79,2024-12-22
STU0089,1,6.09,2024-09-08
STU0089,2,7.85,2024-09-15
STU0089,3,7.33,2024-09-22
STU0089,4,6.34,2024-09-29
STU0089,5,6.78,2024-10-06
STU0089,6,,2024-10-13
STU0089,7,4.81,2024-10-20
STU0089,8,,2024-10-27
STU0089,9,5.52,2024-11-03
STU0089,10,1.88,2024-11-10
STU0089,11,1.89,2024-11-17
STU0089,12,1.0,2024-11-24
STU0089,13,1.0,2024-12-01
STU0089,14,1.0,2024-12-08
STU0089,15,1.0,2024-12-15
STU0089,16,1.0,2024-12-22
STU0090,1,7.32,2024-09-08
STU0090,2,8.65,2024-09-15
STU0090,3,,2024-09-22
STU0090,4,8.53,2024-09-29
STU0090,5,10.0,2024-10-06
STU0090,6,5.88,2024-10-13
STU0090,7,7.11,2024-10-20
STU0090,8,7.4,2024-10-27
STU0090,9,7.89,2024-11-03
STU0090,10,,2024-11-10
STU0090,11,8.2,2024-11-17
STU0090,12,,2024-11-24
STU0090,13,,2024-12-01
STU0090,14,7.07,2024-12-08
STU0090,15,8.97,2024-12-15
STU0090,16,8.39,2024-12-22
STU0091,1,,2024-09-08
STU0091,2,,2024-09-15
STU0091,3,7.39,2024-09-22
STU0091,4,7.7,2024-09-29
STU0091,5,8.56,2024-10-06
STU0091,6,8.19,2024-10-13
STU0091,7,8.96,2024-10-20
STU0091,8,8.35,2024-10-27
STU0091,9,7.81,2024-11-03
STU0091,10,7.6,2024-11-10
STU0091,11,7.94,2024-11-17
STU0091,12,8.0,2024-11-24
STU0091,13,,2024-12-01
STU0091,14,8.75,2024-12-08
STU0091,15,8.05,2024-12-15
STU0091,16,8.38,2024-12-22
STU0092,1,6.72,2024-09-08
STU0092,2,8.43,2024-09-15
STU0092,3,7.32,2024-09-22
STU0092,4,,2024-09-29
STU0092,5,8.2,2024-10-06
STU0092,6,,2024-10-13
STU0092,7,8.35,2024-10-20
STU0092,8,7.8,2024-10-27
STU0092,9,8.55,2024-11-03
STU0092,10,8.51,2024-11-10
STU0092,11,7.37,2024-11-17
STU0092,12,,2024-11-24
STU0092,13,7.97,2024-12-01
STU0092,14,8.27,2024-12-08
STU0092,15,7.18,2024-12-15
STU0092,16,,2024-12-22
STU0093,1,5.98,2024-09-08
STU0093,2,6.16,2024-09-15
STU0093,3,7.54,2024-09-22
STU0093,4,5.15,2024-09-29
STU0093,5,6.09,2024-10-06
STU0093,6,4.55,2024-10-13
STU0093,7,3.35,2024-10-20
STU0093,8,4.94,2024-10-27
STU0093,9,4.73,2024-11-03
STU0093,10,4.83,2024-11-10
STU0093,11,4.7,2024-11-17
STU0093,12,3.64,2024-11-24
STU0093,13,2.5,2024-12-01
STU0093,14,1.72,2024-12-08
STU0093,15,4.53,2024-12-15
STU0093,16,3.9,2024-12-22
STU0094,1,10.0,2024-09-08
STU0094,2,8.87,2024-09-15
STU0094,3,9.63,2024-09-22
STU0094,4,,2024-09-29
STU0094,5,8.59,2024-10-06
STU0094,6,8.85,2024-10-13
STU0094,7,9.61,2024-10-20
STU0094,8,10.0,2024-10-27
STU0094,9,9.07,2024-11-03
STU0094,10,8.66,2024-11-10
STU0094,11,,2024-11-17
STU0094,12,9.47,2024-11-24
STU0094,13,8.08,2024-12-01
STU0094,14,9.23,2024-12-08
STU0094,15,9.7,2024-12-15
STU0094,16,9.19,2024-12-22
STU0095,1,9.33,2024-09-08
STU0095,2,,2024-09-15
STU0095,3,8.7,2024-09-22
STU0095,4,9.29,2024-09-29
STU0095,5,8.44,2024-10-06
STU0095,6,,2024-10-13
STU0095,7,8.12,2024-10-20
STU0095,8,8.82,2024-10-27
STU0095,9,8.93,2024-11-03
STU0095,10,8.81,2024-11-10
STU0095,11,9.11,2024-11-17
STU0095,12,8.26,2024-11-24
STU0095,13,8.54,2024-12-01
STU0095,14,7.57,2024-12-08
STU0095,15,8.43,2024-12-15
STU0095,16,8.27,2024-12-22
STU0096,1,,2024-09-08
STU0096,2,,2024-09-15
STU0096,3,8.84,2024-09-22
STU0096,4,8.56,2024-09-29
STU0096,5,6.85,2024-10-06
STU0096,6,6.17,2024-10-13
STU0096,7,7.94,2024-10-20
STU0096,8,7.14,2024-10-27
STU0096,9,7.84,2024-11-03
STU0096,10,,2024-11-10
STU0096,11,6.56,2024-11-17
STU0096,12,5.93,2024-11-24
STU0096,13,6.46,2024-12-01
STU0096,14,7.15,2024-12-08
STU0096,15,,2024-12-15
STU0096,16,7.03,2024-12-22
STU0097,1,7.84,2024-09-08
STU0097,2,5.64,2024-09-15
STU0097,3,7.73,2024-09-22
STU0097,4,,2024-09-29
STU0097,5,,2024-10-06
STU0097,6,7.09,2024-10-13
STU0097,7,7.55,2024-10-20
STU0097,8,5.99,2024-10-27
STU0097,9,7.96,2024-11-03
STU0097,10,7.85,2024-11-10
STU0097,11,7.44,2024-11-17
STU0097,12,7.67,2024-11-24
STU0097,13,,2024-12-01
STU0097,14,5.13,2024-12-08
STU0097,15,7.16,2024-12-15
STU0097,16,7.53,2024-12-22
STU0098,1,5.08,2024-09-08
STU0098,2,5.88,2024-09-15
STU0098,3,,2024-09-22
STU0098,4,6.88,2024-09-29
STU0098,5,5.37,2024-10-06
STU0098,6,5.94,2024-10-13
STU0098,7,6.98,2024-10-20
STU0098,8,5.76,2024-10-27
STU0098,9,4.81,2024-11-03
STU0098,10,4.91,2024-11-10
STU0098,11,,2024-11-17
STU0098,12,3.8,2024-11-24
STU0098,13,,2024-12-01
STU0098,14,3.01,2024-12-08
STU0098,15,1.0,2024-12-15
STU0098,16,1.0,2024-12-22
STU0099,1,8.23,2024-09-08
STU0099,2,7.54,2024-09-15
STU0099,3,9.48,2024-09-22
STU0099,4,7.72,2024-09-29
STU0099,5,9.1,2024-10-06
STU0099,6,8.44,2024-10-13
STU0099,7,6.93,2024-10-20
STU0099,8,,2024-10-27
STU0099,9,7.21,2024-11-03
STU0099,10,6.81,2024-11-10
STU0099,11,6.26,2024-11-17
STU0099,12,6.43,2024-11-24
STU0099,13,,2024-12-01
STU0099,14,4.66,2024-12-08
STU0099,15,6.57,2024-12-15
STU0099,16,,2024-12-22
STU0100,1,7.48,2024-09-08
STU0100,2,,2024-09-15
STU0100,3,6.56,2024-09-22
STU0100,4,8.6,2024-09-29
STU0100,5,5.77,2024-10-06
